epoch,solarRadiationHigh,winddirAvg,humidityAvg,metric.tempAvg,metric.windspeedAvg,metric.windgustHigh,metric.dewptAvg,metric.pressureMin,metric.precipTotal
1772273092,0.0,254,23.0,8.6,13.1,27.7,6.1,849.51,0.99
1772273398,0.2,244,23.0,8.8,6.9,21.9,6.1,849.51,0.99
1772273685,0.6,256,23.0,8.6,8.6,23.8,6.3,849.61,0.99
1772273973,1.0,251,23.0,8.6,10.4,29.5,6.2,849.61,0.99
1772274296,1.7,258,23.0,8.8,14.0,38.5,6.1,849.51,0.99
1772274573,2.3,256,23.1,8.8,13.1,38.5,6.1,849.61,0.99
1772274890,3.4,251,23.0,8.5,9.5,23.8,6.5,849.81,0.99
1772275188,5.8,258,23.0,8.6,15.0,46.0,5.9,849.81,0.99
1772275492,5.7,247,23.0,8.9,13.0,34.9,5.9,849.71,0.99
1772275798,11.3,239,23.3,8.8,12.3,34.9,6.0,849.71,0.99
1772276084,9.1,261,23.0,8.8,14.9,38.5,5.9,849.92,0.99
1772276388,7.6,249,23.1,8.8,13.4,31.4,6.0,849.92,0.99
1772276697,15.2,270,23.0,8.6,19.8,36.7,6.3,850.02,0.99
1772276998,15.0,254,23.0,8.4,11.0,34.9,6.3,850.12,0.99
1772277285,12.0,259,23.0,8.5,10.5,38.5,6.4,850.02,0.99
1772277574,31.0,262,23.0,8.4,21.2,43.9,6.4,849.81,0.99
1772277897,29.3,261,23.0,8.3,13.1,36.7,6.5,850.02,0.99
1772278198,31.7,254,23.0,8.4,12.6,36.7,6.5,850.02,0.99
1772278478,59.8,257,23.6,8.3,11.7,31.4,6.6,850.12,0.0
1772278790,56.6,258,24.0,8.3,16.8,38.5,6.6,850.12,0.0
1772279091,40.2,256,23.3,8.3,11.4,33.2,6.7,850.12,0.0
1772279373,59.4,266,23.9,8.3,15.7,38.5,6.8,850.12,0.0
1772279679,45.9,256,23.9,8.2,21.9,46.0,6.8,850.02,0.0
1772279963,57.7,271,23.9,8.3,28.2,51.5,6.8,849.92,0.0
1772280294,37.6,257,24.0,8.4,19.4,38.5,6.9,850.02,0.0
1772280597,48.0,266,23.9,8.4,25.0,43.9,7.0,849.81,0.0
1772280899,109.1,270,24.9,8.4,23.6,48.0,7.0,849.71,0.0
1772281188,163.2,253,28.5,8.4,16.1,38.5,7.1,850.12,0.0
1772281491,262.7,260,32.4,8.6,18.3,51.5,7.0,849.92,0.0
1772281773,342.9,265,32.2,8.8,21.0,43.9,7.1,850.02,0.0
1772282085,362.3,261,36.1,8.9,26.7,49.7,7.2,850.02,0.0
1772282388,410.0,263,36.9,9.0,22.7,48.0,7.3,850.22,0.0
1772282694,421.3,262,36.1,9.2,28.2,49.7,7.3,850.12,0.0
1772282997,439.1,268,36.5,9.4,26.7,43.9,7.3,850.22,0.0
1772283284,451.6,267,36.7,9.5,25.1,49.7,7.3,850.22,0.0
1772283588,517.0,266,36.4,9.9,25.5,51.5,7.6,850.12,0.0
1772283877,532.7,264,36.3,9.9,22.3,43.9,7.4,850.12,0.0
1772284173,565.7,272,36.3,10.0,25.4,46.0,7.5,850.22,0.0
1772284484,530.9,265,36.4,9.9,25.6,48.0,7.4,850.32,0.0
1772284788,589.5,260,37.4,9.9,19.6,48.0,7.2,850.32,0.0
1772285094,486.8,260,36.1,10.1,17.2,40.4,7.3,850.22,0.0
1772285378,566.2,263,36.9,10.1,19.0,34.9,7.4,850.22,0.0
1772285685,612.4,271,36.3,10.3,20.5,42.2,7.5,850.12,0.0
1772285988,579.4,269,35.9,10.5,20.7,40.4,7.7,850.22,0.0
1772286294,632.0,278,36.1,10.9,27.6,40.4,7.8,850.22,0.0
1772286598,662.2,283,35.5,10.8,31.5,48.0,7.9,850.12,0.0
1772286878,559.7,283,34.2,10.8,30.3,40.4,7.9,850.32,0.0
1772287188,636.0,282,35.8,10.7,35.4,48.0,7.8,850.02,0.0
1772287496,707.6,277,36.1,10.8,38.6,51.5,7.8,849.92,0.0
1772287798,741.2,282,36.1,11.2,34.4,55.0,8.1,850.12,0.0
1772288078,697.7,282,36.3,11.4,32.0,48.0,8.4,850.22,0.0
1772288388,626.3,275,36.1,11.6,35.1,53.3,8.4,850.02,0.0
1772288691,620.3,271,36.1,11.4,37.2,60.5,7.9,850.02,0.0
1772288998,824.5,268,35.7,11.3,29.3,48.0,7.9,850.12,0.0
1772289284,573.2,279,35.4,11.4,35.4,51.5,8.0,850.12,0.0
1772289589,750.1,274,36.0,11.4,29.4,51.5,8.1,850.12,0.0
1772289879,712.3,280,36.0,11.4,30.3,48.0,8.2,850.12,0.0
1772290197,388.0,294,35.1,10.8,29.2,42.2,8.6,850.22,0.0
1772290473,300.3,284,35.7,10.4,31.7,49.7,8.4,850.12,0.0
1772290789,293.3,284,34.9,10.3,32.3,46.0,8.3,850.22,0.0
1772291091,245.1,291,34.7,10.3,37.0,48.0,8.4,850.02,0.0
1772291397,242.4,294,34.7,10.2,36.0,51.5,8.5,849.92,0.0
1772291685,249.2,290,33.9,10.0,37.9,49.7,8.7,850.02,0.0
1772291984,395.1,288,36.0,9.8,37.7,43.9,8.7,850.02,0.0
1772292277,827.1,298,36.3,9.9,33.6,46.0,8.9,850.02,0.0
1772292550,342.5,285,34.3,10.1,32.8,42.2,9.1,850.02,0.0
1772292885,134.2,295,30.9,9.5,37.0,46.0,9.0,849.71,0.0
1772293053,115.4,304,30.0,9.2,38.8,48.0,8.8,850.12,0.0
1772293491,157.9,288,30.1,9.1,35.8,46.0,8.9,849.71,0.0
1772293751,148.0,292,30.5,9.2,34.8,43.9,8.9,849.71,0.0
1772294085,171.5,295,31.1,9.2,32.7,40.4,9.0,849.81,0.0
1772294388,190.5,287,31.0,9.3,31.1,40.4,9.1,849.81,0.0
1772294691,186.8,284,31.0,9.2,29.2,36.7,9.1,849.61,0.0
1772294973,112.1,300,30.0,9.3,32.4,43.9,9.1,849.71,0.0
1772295285,111.3,294,29.8,9.3,31.6,43.9,9.1,849.81,0.0
1772295588,131.6,288,29.4,9.3,35.6,49.7,9.2,849.81,0.0
1772295896,108.6,286,29.0,9.5,36.3,53.3,9.3,849.71,0.0
1772296166,97.8,290,29.3,9.6,40.2,49.7,9.3,849.71,0.0
1772296484,150.1,292,30.1,9.6,40.5,53.3,9.4,849.31,0.0
1772296773,292.0,280,34.9,9.7,44.4,56.8,9.4,849.31,0.0
1772297096,260.4,284,34.0,9.8,38.2,56.8,9.6,849.31,0.0
1772297339,118.2,299,31.7,9.8,34.9,46.0,9.6,849.31,0.0
1772297534,138.1,287,31.0,9.9,37.3,43.9,9.7,849.61,0.0
1772297882,100.0,303,30.5,10.0,33.3,38.5,9.8,849.61,0.0
1772298297,131.6,290,30.6,10.1,33.5,40.4,9.9,849.51,0.0
1772298558,171.1,286,31.7,10.1,29.8,38.5,9.9,849.51,0.0
1772298878,175.3,295,32.3,10.2,24.9,31.4,10.0,849.51,0.0
1772299139,140.6,296,32.0,10.3,26.5,36.7,10.2,849.51,0.0
1772299477,167.0,307,31.7,10.4,32.8,42.2,10.2,849.24,0.0
1772299716,124.2,295,31.0,10.4,36.0,42.2,10.2,849.24,0.0
1772300085,87.3,280,30.0,10.5,39.4,53.3,10.3,849.31,0.0
1772300347,85.5,297,29.8,10.5,38.7,49.7,10.3,849.31,0.0
1772300612,66.7,279,28.9,10.5,43.6,62.3,10.3,849.31,0.0
1772300964,100.0,307,30.0,10.5,38.1,43.9,10.3,849.71,0.0
1772301299,174.9,276,32.0,10.6,33.2,40.4,10.4,849.41,0.0
1772301573,299.0,275,36.3,10.7,22.6,43.9,10.5,849.31,0.0
1772301894,679.2,266,36.4,10.5,17.1,36.7,10.3,849.61,0.0
1772302084,262.5,275,36.0,10.8,23.3,38.5,10.6,849.51,0.0
1772302479,344.3,261,36.0,10.6,25.8,40.4,10.4,849.41,0.0
1772302798,283.8,280,36.0,10.6,23.4,46.0,10.4,849.61,0.0
1772303053,213.5,269,36.2,10.5,22.3,49.7,10.3,849.61,0.0
1772303379,204.1,276,35.8,10.4,28.7,51.5,10.2,849.61,0.0
1772303699,520.3,279,36.1,10.6,30.5,48.0,10.4,849.51,0.0
1772303988,251.8,265,36.2,10.5,22.0,53.3,10.3,849.51,0.0
1772304212,473.8,266,35.8,12.2,26.5,43.9,9.5,849.24,0.0
1772304597,206.4,271,35.9,13.6,29.6,51.5,9.9,849.51,0.0
1772304899,153.0,270,36.1,13.6,27.4,49.7,9.6,849.31,0.0
1772305187,106.5,273,33.3,13.2,21.8,43.9,9.7,849.51,0.0
1772305496,146.0,276,32.3,13.1,38.3,55.0,9.6,849.41,0.0
1772305796,880.2,271,36.0,12.9,27.2,46.0,9.7,849.51,0.0
1772306099,849.2,262,35.7,13.1,22.8,56.8,9.7,849.61,0.0
1772306393,265.0,274,35.8,13.5,26.1,48.0,9.7,849.51,0.0
1772306699,105.2,287,32.6,13.4,30.7,58.7,9.8,849.41,0.0
1772306979,72.4,268,31.3,13.1,37.3,53.3,9.5,849.24,0.0
1772307299,71.0,263,31.0,13.0,33.8,49.7,9.6,849.41,0.0
1772307578,93.5,276,31.5,13.0,25.0,60.5,9.5,849.31,0.0
1772307854,112.5,267,33.1,13.2,16.8,42.2,9.4,849.51,0.0
1772308150,289.6,234,33.9,13.5,15.8,36.7,9.8,849.81,0.0
1772308499,161.1,224,34.0,13.3,13.8,21.9,9.7,849.81,0.0
1772308793,165.4,263,33.7,13.3,10.6,20.1,9.6,849.81,0.0
1772309091,94.9,276,31.9,13.5,28.9,49.7,9.5,849.61,0.0
1772309314,80.7,268,31.0,13.7,25.5,48.0,9.5,849.41,0.0
1772309690,91.5,271,31.0,13.5,36.4,55.0,9.6,849.41,0.0
1772309910,117.9,259,31.6,13.2,14.5,38.5,9.8,849.41,0.0
1772310274,679.9,247,35.5,13.2,8.4,20.1,9.6,849.41,0.0
1772310563,611.1,242,36.2,13.4,10.9,21.9,9.8,849.31,0.0
1772310837,225.2,250,36.7,13.5,13.3,33.2,9.8,849.41,0.0
1772311138,175.3,250,35.7,13.7,14.6,27.7,9.7,849.24,0.0
1772311432,220.4,253,36.0,14.0,20.7,48.0,10.1,849.31,0.0
1772311739,241.3,259,36.0,14.0,16.2,38.5,10.0,849.41,0.0
1772311990,101.3,292,30.3,14.0,29.0,40.4,10.4,849.31,0.0
1772312392,561.2,284,35.7,13.5,34.4,43.9,10.4,849.14,0.0
1772312699,449.6,284,35.7,13.3,29.4,55.0,10.6,849.04,0.0
1772312973,349.7,261,31.9,13.3,20.4,40.4,10.4,849.24,0.0
1772313299,163.3,270,31.5,13.1,30.4,48.0,10.6,848.93,0.0
1772313578,342.0,275,36.0,12.8,34.7,53.3,10.8,848.93,0.0
1772313853,204.4,264,34.3,12.6,35.4,49.7,10.7,849.14,0.0
1772314163,338.6,267,35.3,12.7,25.6,40.4,10.8,848.83,0.0
1772314457,152.4,268,32.7,12.6,20.7,38.5,10.7,848.83,0.0
1772314772,241.5,267,30.8,12.6,31.0,49.7,10.7,848.73,0.0
1772315068,57.4,264,28.8,12.4,30.5,55.0,10.8,848.73,0.0
1772315379,49.8,271,28.0,12.5,29.7,58.7,10.5,848.53,0.0
1772315637,134.5,257,28.4,12.4,25.2,48.0,10.8,848.43,0.0
1772315993,170.5,262,29.0,11.9,20.0,46.0,10.8,848.43,0.0
1772316298,127.0,260,28.7,11.8,17.3,49.7,10.8,848.43,0.0
1772316555,172.9,256,28.8,11.8,19.4,43.9,10.7,848.43,0.0
1772316866,182.0,251,28.3,11.9,18.5,46.0,10.8,848.63,0.0
1772317171,44.2,258,28.0,11.9,14.7,29.5,10.9,848.83,0.0
1772317432,40.4,272,27.7,11.7,20.2,43.9,10.9,848.93,0.0
1772317763,29.4,267,27.3,11.6,21.1,40.4,11.0,849.04,0.0
1772318098,26.6,270,27.0,11.4,29.6,40.4,11.1,848.93,0.0
1772318291,25.8,272,27.0,11.2,19.8,38.5,11.0,849.04,0.0
1772318559,29.2,256,27.0,11.2,20.5,40.4,10.9,849.14,0.0
1772318818,36.4,253,27.0,11.1,15.3,43.9,10.9,848.93,0.0
1772319269,23.0,250,26.7,11.1,17.2,33.2,10.9,848.93,0.0
1772319579,25.1,280,26.7,11.2,30.6,46.0,11.0,849.24,0.0
1772319818,15.4,256,26.0,11.1,25.6,34.9,10.9,849.14,0.0
1772320179,17.2,268,26.5,11.1,17.4,40.4,10.9,849.31,0.0
1772320470,9.1,262,26.1,11.1,20.9,43.9,10.9,849.14,0.0
1772320779,6.5,262,26.0,11.1,26.3,46.0,10.9,849.14,0.0
1772321090,5.4,262,26.0,11.0,20.8,46.0,10.8,849.24,0.0
1772321316,4.2,268,26.0,11.0,22.5,53.3,10.8,849.04,0.0
1772321698,2.8,257,26.0,10.9,26.1,46.0,10.7,848.83,0.0
1772321988,1.4,262,26.0,10.9,23.1,48.0,10.7,848.93,0.0
1772322268,0.7,260,26.0,10.8,20.7,51.5,10.7,848.83,0.0
1772322573,0.3,258,26.0,11.1,22.6,53.3,10.7,849.04,0.0
1772322898,0.0,260,26.0,11.6,21.1,48.0,10.7,848.93,0.0
1772323192,0.0,250,26.0,11.7,23.7,53.3,10.6,848.93,0.0
1772323475,0.0,271,26.0,11.4,29.5,43.9,10.8,849.04,0.0
1772323754,0.0,262,26.0,11.3,31.9,53.3,10.7,848.93,0.0
1772324099,0.0,270,26.0,11.3,35.2,49.7,10.7,849.04,0.0
1772324372,0.0,276,26.0,11.4,34.5,46.0,10.8,849.14,0.0
1772324690,0.0,266,26.0,11.4,37.7,53.3,11.0,849.31,0.0
1772324979,0.0,265,26.0,11.3,30.6,49.7,11.0,849.14,0.0
1772325278,0.0,262,26.0,11.2,26.5,51.5,11.0,849.14,0.0
1772325555,0.0,247,26.0,11.2,19.0,42.2,10.9,849.14,0.0
1772325859,0.0,265,26.0,11.1,24.8,42.2,10.9,849.31,0.0
1772326019,0.0,270,26.0,11.1,17.0,40.4,10.9,849.41,0.0
1772326436,0.0,264,26.0,11.1,17.4,33.2,10.9,849.24,0.0
1772326789,0.0,264,26.0,11.1,21.3,38.5,10.9,849.14,0.0
1772327075,0.0,267,26.0,11.1,29.2,43.9,10.9,849.41,0.0
1772327395,0.0,268,26.0,11.1,28.7,49.7,10.9,849.24,0.0
1772327698,0.0,269,26.0,11.1,28.7,43.9,10.8,849.24,0.0
1772327963,0.0,270,26.0,11.0,29.7,43.9,10.8,849.14,0.0
1772328298,0.0,264,26.0,11.1,24.9,40.4,10.9,849.14,0.0
1772328595,0.0,274,26.0,11.1,29.2,42.2,10.9,849.14,0.0
1772328879,0.0,263,26.0,11.1,32.7,51.5,10.9,849.24,0.0
1772329188,0.0,273,26.0,11.1,40.0,53.3,10.9,849.14,0.0
1772329498,0.0,277,26.0,11.2,36.5,46.0,11.0,848.83,0.0
1772329556,0.0,284,26.0,11.2,32.8,42.2,11.0,849.14,0.0
1772330090,0.0,269,26.0,11.2,34.1,48.0,11.0,848.93,0.0
1772330398,0.0,277,26.0,11.2,36.5,48.0,11.0,849.14,0.0
1772330604,0.0,286,26.0,11.3,30.3,34.9,11.1,849.51,0.0
1772330995,0.0,267,26.0,11.3,31.2,42.2,11.1,849.31,0.0
1772331373,0.0,290,26.0,11.3,28.7,33.2,11.1,849.41,0.0
1772331635,0.0,273,25.5,11.3,34.8,42.2,11.1,849.24,0.0
1772332196,0.0,262,25.6,11.3,26.7,40.4,11.1,849.24,0.0
1772332434,0.0,282,25.7,11.3,24.1,42.2,11.1,849.14,0.0
1772332763,0.0,264,26.0,11.2,28.8,53.3,11.0,849.14,0.0
1772333059,0.0,271,25.8,11.3,30.7,46.0,11.1,849.31,0.0
1772333396,0.0,280,25.7,11.1,36.9,53.3,10.9,849.24,0.0
1772334216,0.0,274,25.8,10.9,29.2,42.2,10.8,849.51,0.0
1772334596,0.0,276,25.7,10.9,23.6,36.7,10.7,849.61,0.0
1772334878,0.0,263,25.6,10.9,19.0,34.9,10.7,849.41,0.0
1772335187,0.0,262,25.8,10.8,20.6,34.9,10.6,849.41,0.0
1772335499,0.0,259,25.6,10.8,22.1,46.0,10.6,849.41,0.0
1772335796,0.0,282,25.5,10.7,24.3,42.2,10.5,849.41,0.0
1772336089,0.0,266,25.3,10.6,24.9,36.7,10.4,849.41,0.0
1772336388,0.0,295,25.3,10.5,20.7,40.4,10.3,849.24,0.0
1772336690,0.0,325,25.3,10.8,19.9,27.7,10.6,849.41,0.0
1772336974,0.0,295,25.4,10.7,23.0,34.9,10.5,849.31,0.0
1772337298,0.0,274,25.6,10.5,31.6,53.3,10.3,849.04,0.0
1772337588,0.0,286,25.3,10.6,28.5,51.5,10.3,849.04,0.0
1772337896,0.0,297,25.2,10.8,21.3,33.2,10.6,849.14,0.0
1772338196,0.0,275,25.3,10.7,23.9,38.5,10.4,848.93,0.0
1772338478,0.0,273,25.1,10.9,23.0,40.4,10.2,849.04,0.0
1772338788,0.0,277,25.2,11.1,28.8,40.4,10.1,848.83,0.0
1772339068,0.0,296,25.1,11.1,23.3,36.7,10.4,849.14,0.0
1772339379,0.0,285,25.0,10.7,23.6,36.7,10.5,849.04,0.0
1772339698,0.0,287,25.1,10.7,27.1,40.4,10.4,848.93,0.0
1772339977,0.0,270,25.2,10.7,26.9,40.4,10.3,848.83,0.0
1772340268,0.0,287,25.3,10.8,28.6,38.5,10.5,848.93,0.0
1772340595,0.0,297,25.0,10.6,29.9,46.0,10.4,848.83,0.0
1772340898,0.0,289,25.0,10.7,31.5,48.0,10.5,848.83,0.0
1772341199,0.0,285,25.0,10.7,34.3,42.2,10.5,848.73,0.0
1772341490,0.0,291,25.0,10.7,33.7,42.2,10.5,848.53,0.0
1772341796,0.0,299,25.0,10.7,31.3,40.4,10.5,848.73,0.0
1772342098,0.0,307,25.0,10.8,36.0,48.0,10.6,848.73,0.0
1772342390,0.0,299,25.0,10.8,35.0,46.0,10.6,848.63,0.0
1772342690,0.0,285,25.0,10.7,34.9,46.0,10.4,848.32,0.0
1772342997,0.0,291,24.9,10.5,35.8,51.5,10.3,848.43,0.0
1772343293,0.0,297,25.0,10.7,36.1,48.0,10.5,848.53,0.0
1772343590,0.0,295,25.0,10.7,42.5,56.8,10.5,848.22,0.0
1772343883,0.0,275,25.0,10.5,42.0,55.0,10.3,848.12,0.0
1772344198,0.0,271,25.0,10.3,47.0,64.4,10.1,847.92,0.0
1772344493,0.0,264,25.0,10.6,40.0,56.8,10.3,848.02,0.0
1772344770,0.0,269,25.0,11.0,35.4,64.4,10.0,848.22,0.0
1772345077,0.0,271,25.0,11.4,35.3,73.4,9.8,847.71,0.0
1772345396,0.0,272,25.0,11.2,43.1,62.3,10.0,847.61,0.0
1772345673,0.0,267,25.0,11.0,41.8,66.3,9.7,847.71,0.0
1772345989,0.0,269,25.0,11.2,38.7,69.8,9.4,847.41,0.0
1772346290,0.0,253,25.0,11.3,30.6,62.3,9.3,847.41,0.0
1772346595,0.0,260,24.9,11.6,31.4,62.3,9.1,847.51,0.0
1772346883,0.0,266,25.0,11.6,40.2,66.3,8.8,847.41,0.0
1772347186,0.0,271,25.0,11.7,44.3,71.6,8.5,847.41,0.0
1772347499,0.0,267,25.0,11.7,37.1,68.1,8.4,847.61,0.0
1772347778,0.0,264,25.0,11.7,32.4,58.7,8.2,847.61,0.0
1772348098,0.0,263,25.0,11.7,29.0,71.6,8.0,847.71,0.0
1772348390,0.0,266,24.9,11.9,32.3,60.5,7.7,847.61,0.0
1772348690,0.0,265,24.9,11.9,40.2,73.4,8.0,847.31,0.0
1772348996,0.0,265,24.9,11.8,47.2,78.9,8.3,847.21,0.0
1772349282,0.0,271,24.9,11.6,49.8,75.3,8.4,847.21,0.0
1772349590,0.0,277,24.8,11.5,56.7,73.4,8.5,847.21,0.0
1772349890,0.0,267,24.8,11.5,50.8,75.3,8.7,847.41,0.0
1772350197,0.0,275,24.8,11.2,58.4,77.1,9.0,847.31,0.0
1772350493,0.0,275,24.7,10.7,53.2,80.6,9.0,846.94,0.0
1772350778,0.0,264,24.7,10.8,32.2,64.4,8.8,847.04,0.0
1772351098,0.0,267,24.5,11.0,33.2,62.3,8.9,847.61,0.0
1772351396,0.0,259,24.6,11.3,27.0,56.8,8.9,847.51,0.0
1772351684,0.0,270,24.5,11.3,37.8,64.4,8.9,847.31,0.0
1772351978,0.0,259,24.4,11.4,39.6,77.1,8.9,847.21,0.0
1772352298,0.0,266,24.4,11.5,41.3,75.3,8.9,847.21,0.0
1772352561,0.0,264,24.5,11.5,46.0,68.1,8.8,847.21,0.0
1772352849,0.0,268,24.3,11.6,37.1,71.6,8.8,847.21,0.0
1772353178,0.0,270,24.4,11.5,40.3,68.1,8.9,847.31,0.0
1772353497,0.0,279,24.3,11.5,49.9,73.4,9.0,847.21,0.0
1772353737,0.0,294,24.1,11.2,40.3,56.8,9.2,847.41,0.0
1772354079,0.0,315,24.2,10.5,33.7,40.4,9.3,847.82,0.0
1772354323,0.0,301,24.0,10.4,33.7,38.5,9.3,848.02,0.0
1772354668,0.0,299,24.1,10.3,32.1,46.0,9.6,847.71,0.0
1772354978,0.0,278,24.0,10.6,36.7,49.7,9.3,847.51,0.0
1772355273,0.0,286,24.0,10.7,33.7,49.7,9.3,847.71,0.0
1772355873,0.0,305,24.0,10.2,28.1,34.9,9.8,847.82,0.0
1772356018,0.0,297,24.0,10.1,33.2,36.7,9.7,847.71,0.0
1772356472,0.0,310,24.0,10.0,24.9,29.5,9.7,847.82,0.0
1772356769,0.0,299,24.0,10.1,29.4,34.9,9.8,847.82,0.0
1772357077,0.0,293,24.0,10.3,29.4,38.5,9.5,847.61,0.0
1772357228,0.0,289,24.0,10.6,28.1,34.9,9.5,847.61,0.0
1772357684,0.0,304,24.0,10.4,25.7,29.5,9.6,847.41,0.0
1772357978,0.0,308,24.0,10.5,23.0,29.5,9.6,847.41,0.0
1772358274,0.0,317,24.0,10.4,22.5,31.4,9.7,847.41,0.0
1772358596,0.0,304,24.0,10.4,27.4,31.4,9.6,847.51,0.0
1772358885,0.0,306,24.0,10.6,23.1,31.4,9.7,847.41,0.0
1772359154,0.0,314,24.0,10.4,26.8,31.4,9.8,847.21,0.0
1772359497,0.0,304,24.0,10.6,31.1,42.2,9.6,847.14,0.0
1772359796,0.0,299,24.0,10.7,26.5,36.7,9.7,847.14,0.0
1772360084,0.0,287,23.8,10.7,23.9,34.9,9.7,847.14,0.0
1772360384,0.2,298,23.9,10.7,23.6,33.2,9.8,847.21,0.0
1772360674,0.3,277,23.7,10.6,22.4,36.7,10.0,847.41,0.0
1772360959,1.2,286,24.0,10.6,23.6,33.2,10.1,847.41,0.0
1772361298,1.3,277,23.7,10.5,22.9,34.9,10.0,847.41,0.0
1772361563,1.8,280,23.5,10.5,25.7,34.9,10.0,847.21,0.0
1772361788,2.0,284,23.3,10.5,29.7,38.5,10.1,847.31,0.0
1772362152,3.0,272,23.3,10.3,24.7,33.2,10.1,847.41,0.0
1772362483,3.5,284,23.1,10.2,28.3,36.7,10.0,847.21,0.0
1772362771,3.9,279,23.2,10.2,27.3,40.4,10.0,847.31,0.0
1772363074,5.4,284,23.2,10.3,32.3,42.2,10.1,847.41,0.0
1772363379,8.9,275,23.0,10.3,26.0,34.9,10.1,847.21,0.0
1772363684,15.8,287,23.5,10.3,31.1,42.2,10.1,847.14,0.0
1772363984,14.3,299,23.3,10.3,30.5,38.5,10.1,847.04,0.0
1772364253,17.7,301,23.2,10.3,29.9,38.5,10.1,846.94,0.0
1772364530,18.5,304,23.0,10.4,24.9,31.4,10.2,847.04,0.0
1772364873,33.5,296,23.8,10.4,23.9,31.4,10.2,847.04,0.0
1772365044,49.8,305,24.0,10.5,18.6,21.9,10.3,846.83,0.0
1772365308,31.3,313,24.0,10.5,20.7,23.8,10.3,846.83,0.0
1772365762,38.1,314,23.0,10.5,24.8,27.7,10.3,846.94,0.0
1772365993,32.1,318,24.0,10.5,19.8,21.9,10.3,847.14,0.0
1772366338,48.0,310,24.0,10.5,27.0,29.5,10.3,846.94,0.0
1772366698,54.7,314,24.0,10.6,31.4,36.7,10.4,846.53,0.0
1772366953,76.6,304,24.0,10.7,30.1,38.5,10.5,846.63,0.3
1772367272,112.6,296,24.5,10.7,27.8,38.5,10.5,846.83,0.3
1772367578,103.0,283,24.4,10.7,35.2,43.9,10.5,846.63,0.3
1772367824,146.8,300,25.4,10.7,35.3,46.0,10.4,846.63,0.3
1772368177,177.6,295,26.0,10.8,30.3,42.2,10.6,846.43,0.3
1772368472,175.2,307,27.6,10.8,30.4,36.7,10.6,846.63,0.3
1772368784,145.1,316,28.0,10.8,26.6,34.9,10.7,846.43,0.3
1772369098,191.6,296,28.6,10.9,29.6,42.2,10.7,846.43,0.3
1772369387,177.0,307,28.6,10.9,27.7,38.5,10.7,846.43,0.3
1772369649,147.0,304,29.6,11.0,30.1,42.2,10.8,846.53,0.3
1772369985,164.3,314,29.0,11.0,29.3,40.4,10.8,846.43,0.3
1772370290,145.9,292,29.0,11.1,28.2,40.4,10.9,846.33,0.3
1772370596,376.3,293,35.8,11.2,31.8,42.2,11.0,846.22,0.3
1772370873,377.2,280,36.7,11.3,27.9,36.7,11.1,846.22,0.3
1772371163,326.3,305,33.9,11.5,30.9,40.4,11.3,846.33,0.3
1772371499,195.7,303,30.9,11.3,37.5,46.0,11.2,846.12,0.3
1772371796,201.2,286,30.6,11.3,36.0,43.9,11.1,846.12,0.3
1772372092,183.7,288,30.9,11.3,38.3,49.7,11.1,846.02,0.3
1772372378,185.1,289,31.0,11.4,36.4,48.0,11.2,846.02,0.3
1772372639,214.9,284,30.7,11.3,38.6,48.0,11.1,846.02,0.3
1772372996,435.6,282,34.4,11.3,36.9,48.0,11.1,846.12,0.3
1772373298,449.8,289,36.0,11.4,42.4,55.0,11.2,846.02,0.3
1772373569,327.7,293,34.9,11.7,40.1,49.7,11.5,846.02,0.3
1772373883,540.5,271,34.8,11.4,40.8,53.3,11.2,846.02,0.3
1772374196,537.2,276,36.0,11.1,43.3,60.5,10.9,,0.3
1772374484,550.7,278,36.0,11.0,48.4,64.4,10.8,,0.3
1772374783,562.6,280,35.7,10.9,49.1,68.1,10.7,,0.3
1772375098,598.0,297,35.9,11.4,47.9,62.3,11.2,,0.3
1772375388,687.6,303,36.2,11.3,52.4,64.4,11.2,,0.3
1772375688,729.7,314,34.3,11.5,48.1,62.3,11.3,,0.3
1772375984,664.5,305,34.2,11.5,50.1,64.4,11.3,,0.3
1772376297,695.4,303,35.9,11.4,48.0,68.1,11.2,,0.3
1772376568,678.9,297,36.1,11.5,49.5,62.3,11.3,,0.3
1772376896,699.3,300,35.9,11.6,50.1,64.4,11.4,,0.3
1772377178,649.4,292,36.1,11.9,49.1,64.4,11.2,,0.3
1772377459,662.8,296,36.5,12.2,55.2,71.6,11.3,,0.3
1772377768,668.7,315,36.1,12.1,53.5,71.6,11.2,,0.3
1772378093,683.2,308,36.0,12.2,57.0,71.6,11.2,,0.3
1772378388,696.9,307,36.0,12.2,56.6,71.6,11.1,,0.3
1772378697,701.3,303,36.2,12.2,56.6,75.3,11.0,,0.3
1772378987,702.2,305,36.0,12.4,55.7,78.9,10.7,,0.3
1772379273,721.5,312,36.0,12.5,57.3,69.8,10.7,,0.3
1772379577,722.4,334,36.0,12.3,55.9,71.6,10.5,,0.3
1772379897,728.2,312,35.9,12.3,61.6,82.7,9.9,,0.3
1772380188,726.6,302,35.8,12.3,63.4,82.7,9.8,,0.3
1772380498,734.4,303,35.4,12.6,61.7,77.1,9.8,,0.3
1772380753,748.3,305,35.8,12.4,57.0,78.9,9.7,,0.3
1772381047,745.4,306,36.0,12.6,52.5,68.1,9.8,,0.3
1772381387,781.6,303,36.0,12.7,52.0,75.3,9.4,,0.3
